               Date               Cb1          Cb2          Cb3          Cb4          Cb5          Cb6          Cb7          Cb8          
8/20/2014 6:36:58 PM    0         0         0         0         0         0         0         0

8/20/2014 6:36:58 PM    0         0         0         0         0         0         0         0

8/20/2014 6:36:58 PM    0         0         0         0         0         0         0         0

8/20/2014 6:36:58 PM    0         0         0         0         0         0         0         0

8/20/2014 6:36:58 PM    0         0         0         0         0         0         0         0

8/20/2014 6:36:58 PM    0         0         0         0         0         0         0         0

8/20/2014 6:36:58 PM    0         0         0         0         0         0         0         0

8/20/2014 6:36:58 PM    0         0         0         0         0         0         0         0

8/20/2014 6:36:58 PM    0         0         0         0         0         0         0         0

8/20/2014 6:36:58 PM    0         0         0         0         0         0         0         0

8/20/2014 6:36:58 PM    0         0         0         0         0         0         0         0

8/20/2014 6:36:58 PM    0         0         0         0         0         0         0         0

8/20/2014 6:36:58 PM    0         0         0         0         0         0         0         0

8/20/2014 6:36:58 PM    0         0         0         0         0         0         0         0

8/20/2014 6:36:58 PM    0         0         0         0         0         0         0         0

8/20/2014 6:36:58 PM    0         0         0         0         0         0         0         0

8/20/2014 6:36:58 PM    0         0         0         0         0         0         0         0

8/20/2014 6:36:58 PM    0         0         0         0         0         0         0         0

8/20/2014 6:36:59 PM    0         0         0         0         0         0         0         0

8/20/2014 6:36:59 PM    0         0         0         0         0         0         0         0

8/20/2014 6:36:59 PM    0         0         0         0         0         0         0         0

8/20/2014 6:36:59 PM    0         0         0         0         0         0         0         0

8/20/2014 6:36:59 PM    0         0         0         0         0         0         0         0

8/20/2014 6:36:59 PM    0         0         0         0         0         0         0         0

8/20/2014 6:36:59 PM    0         0         0         0         0         0         0         0

8/20/2014 6:36:59 PM    0         0         0         0         0         0         0         0

8/20/2014 6:36:59 PM    0         0         0         0         0         0         0         0

8/20/2014 6:36:59 PM    0         0         0         0         0         0         0         0

8/20/2014 6:36:59 PM    0         0         0         0         0         0         0         0

8/20/2014 6:36:59 PM    0         0         0         0         0         0         0         0

8/20/2014 6:36:59 PM    0         0         0         0         0         0         0         0

8/20/2014 6:36:59 PM    0         0         0         0         0         0         0         0

8/20/2014 6:36:59 PM    0         0         0         0         0         0         0         0

8/20/2014 6:36:59 PM    0         0         0         0         0         0         0         0

8/20/2014 6:36:59 PM    0         0         0         0         0         0         0         0

8/20/2014 6:36:59 PM    0         0         0         0         0         0         0         0

8/20/2014 6:36:59 PM    0         0         0         0         0         0         0         0

8/20/2014 6:36:59 PM    0         0         0         0         0         0         0         0

8/20/2014 6:36:59 PM    0         0         0         0         0         0         0         0

8/20/2014 6:36:59 PM    0         0         0         0         0         0         0         0

8/20/2014 6:36:59 PM    0         0         0         0         0         0         0         0

8/20/2014 6:36:59 PM    0         0         0         0         0         0         0         0

8/20/2014 6:36:59 PM    0         0         0         0         0         0         0         0

8/20/2014 6:36:59 PM    0         0         0         0         0         0         0         0

8/20/2014 6:36:59 PM    0         0         0         0         0         0         0         0

8/20/2014 6:36:59 PM    0         0         0         0         0         0         0         0

8/20/2014 6:36:59 PM    0         0         0         0         0         0         0         0

8/20/2014 6:36:59 PM    0         0         0         0         0         0         0         0

8/20/2014 6:36:59 PM    0         0         0         0         0         0         0         0

8/20/2014 6:36:59 PM    0         0         0         0         0         0         0         0

8/20/2014 6:36:59 PM    0         0         0         0         0         0         0         0

8/20/2014 6:36:59 PM    0         0         0         0         0         0         0         0

8/20/2014 6:36:59 PM    0         0         0         0         0         0         0         0

8/20/2014 6:36:59 PM    0         0         0         0         0         0         0         0

8/20/2014 6:36:59 PM    0         0         0         0         0         0         0         0

8/20/2014 6:36:59 PM    0         0         0         0         0         0         0         0

8/20/2014 6:36:59 PM    0         0         0         0         0         0         0         0

8/20/2014 6:36:59 PM    0         0         0         0         0         0         0         0

8/20/2014 6:36:59 PM    0         0         0         0         0         0         0         0

8/20/2014 6:36:59 PM    0         0         0         0         0         0         0         0

8/20/2014 6:36:59 PM    0         0         0         0         0         0         0         0

8/20/2014 6:36:59 PM    0         0         0         0         0         0         0         0

8/20/2014 6:36:59 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:01 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:01 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:01 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:01 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:01 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:01 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:01 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:01 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:01 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:01 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:01 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:01 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:01 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:01 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:01 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:01 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:01 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:01 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:01 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:01 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:01 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:01 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:01 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:01 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:01 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:01 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:01 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:02 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:02 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:02 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:02 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:02 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:02 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:02 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:02 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:02 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:02 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:02 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:02 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:02 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:02 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:02 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:02 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:02 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:02 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:02 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:02 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:02 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:02 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:02 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:02 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:02 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:02 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:02 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:02 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:02 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:02 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:02 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:02 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:02 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:02 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:02 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:02 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:02 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:02 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:02 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:02 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:02 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:02 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:02 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:03 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:03 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:03 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:03 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:03 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:03 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:03 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:03 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:03 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:03 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:03 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:03 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:03 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:03 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:03 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:03 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:03 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:03 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:03 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:03 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:03 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:03 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:03 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:03 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:03 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:03 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:03 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:03 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:03 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:03 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:03 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:03 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:03 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:03 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:03 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:03 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:03 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:03 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:03 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:03 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:03 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:03 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:03 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:03 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:03 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:03 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:03 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:03 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:03 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:03 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:03 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:03 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:03 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:03 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:03 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:03 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:03 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:03 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:03 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:03 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:04 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:04 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:04 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:04 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:04 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:04 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:04 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:04 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:04 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:04 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:04 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:04 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:04 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:04 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:04 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:04 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:04 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:04 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:04 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:04 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:04 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:04 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:04 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:04 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:04 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:04 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:04 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:04 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:04 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:04 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:04 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:04 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:04 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:04 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:04 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:04 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:04 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:04 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:04 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:04 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:04 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:04 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:04 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:04 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:04 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:04 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:04 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:04 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:04 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:04 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:04 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:04 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:04 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:04 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:04 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:04 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:04 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:04 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:04 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:04 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:04 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:04 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:04 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:04 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:04 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:05 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:05 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:05 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:05 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:05 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:05 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:05 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:05 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:05 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:05 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:05 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:05 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:05 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:05 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:05 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:05 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:05 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:05 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:05 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:05 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:05 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:05 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:05 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:05 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:05 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:05 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:05 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:05 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:05 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:05 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:05 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:05 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:05 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:05 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:05 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:05 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:05 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:05 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:05 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:05 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:05 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:05 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:05 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:05 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:05 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:05 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:05 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:05 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:05 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:05 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:05 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:05 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:05 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:05 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:05 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:05 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:05 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:05 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:05 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:05 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:05 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:05 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:05 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:05 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:06 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:06 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:06 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:06 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:06 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:06 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:06 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:06 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:06 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:06 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:06 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:06 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:06 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:06 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:06 PM    0         0         0         0         0         0         0         0

8/20/2014 6:37:06 PM    0         0         0         0         0         0         0         0

